"","Subject","item","noun","condition","word.CRESP","word.RESP","word.ACC","word.RT","spr_listnr_assigned","recog_listnr_assigned","wrong_combo"
"1265","oa_16","9_unseen","Sekunde",NA,"n","n",1,869,2,2,""
"1266","oa_16","24_expected","Wald","expected","j","n",0,1546,2,2,""
"1267","oa_16","35_unseen","Mozart",NA,"n","n",1,756,2,2,""
"1268","oa_16","18_unseen","Pfadfinder",NA,"n","n",1,734,2,2,""
"1269","oa_16","15_unexpected","Untermieterin","unexpected","j","n",0,992,2,2,""
"1270","oa_16","30_expected","Polizei","expected","j","n",0,1681,2,2,""
"1271","oa_16","34_unseen","Hypnose",NA,"n","n",1,1702,2,2,""
"1272","oa_16","22_expected","Kühlschrank","expected","j","n",0,786,2,2,""
"1273","oa_16","22_unseen","Pfanne",NA,"n","n",1,1114,2,2,""
"1274","oa_16","38_unseen","Felsen",NA,"n","n",1,958,2,2,""
"1275","oa_16","21_unexpected","Offizier","unexpected","j","n",0,1128,2,2,""
"1276","oa_16","31_unseen","Salami",NA,"n","n",1,747,2,2,""
"1277","oa_16","26_unseen","Märchen",NA,"n","n",1,733,2,2,""
"1278","oa_16","47_expected","Tür","expected","j","n",0,2110,2,2,""
"1279","oa_16","41_unexpected","Bock","unexpected","j","n",0,699,2,2,""
"1280","oa_16","21_unseen","Zigaretten",NA,"n","n",1,695,2,2,""
"1281","oa_17","13_unexpected","Couch","unexpected","j","j",1,4930,4,2,""
"1282","oa_17","14_unseen","Fahrzeuge",NA,"n","n",1,7254,4,2,""
"1283","oa_17","5_unexpected","Grundstück","unexpected","j","j",1,4070,4,2,""
"1284","oa_17","7_unseen","Zeichnung",NA,"n","n",1,3412,4,2,""
"1285","oa_17","48_unexpected","Dachboden","unexpected","j","j",1,2309,4,2,""
"1286","oa_17","11_unseen","Zuneigung",NA,"n","n",1,1993,4,2,""
"1287","oa_17","19_unexpected","Klappe","unexpected","j","j",1,4178,4,2,""
"1288","oa_17","4_unseen","Unterricht",NA,"n","j",0,3035,4,2,""
"1289","oa_17","42_expected","Boden","expected","j","j",1,4954,4,2,""
"1290","oa_17","36_unseen","Schande",NA,"n","n",1,5301,4,2,""
"1291","oa_17","40_expected","Affen","expected","j","n",0,15738,4,2,""
"1292","oa_17","6_unseen","Gipfel",NA,"n","n",1,3802,4,2,""
"1293","oa_17","39_unexpected","Hospital","unexpected","j","j",1,2458,4,2,""
"1294","oa_17","3_unexpected","Haus","unexpected","j","j",1,3641,4,2,""
"1295","oa_17","30_unseen","Toaster",NA,"n","n",1,2280,4,2,""
"1296","oa_17","20_expected","Fahrrad","expected","j","j",1,2669,4,2,""
"1297","oa_17","32_unseen","Buchstaben",NA,"n","n",1,4035,4,2,""
"1298","oa_17","4_expected","Zähne","expected","j","j",1,1802,4,2,""
"1299","oa_17","5_unseen","Kopfgeld",NA,"n","n",1,1602,4,2,""
"1300","oa_17","9_unexpected","Menge","unexpected","j","n",0,5882,4,2,""
"1301","oa_17","8_expected","Berge","expected","j","j",1,1888,4,2,""
"1302","oa_17","15_unseen","Künstlerin",NA,"n","n",1,15876,4,2,""
"1303","oa_17","6_expected","Tisch","expected","j","n",0,8478,4,2,""
"1304","oa_17","34_expected","Bäckerei","expected","j","j",1,2973,4,2,""
"1305","oa_17","1_unseen","Käsekuchen",NA,"n","n",1,3879,4,2,""
"1306","oa_17","38_expected","Licht","expected","j","j",1,4349,4,2,""
"1307","oa_17","23_unseen","Röhre",NA,"n","n",1,3280,4,2,""
"1308","oa_17","14_expected","Ferien","expected","j","j",1,2045,4,2,""
"1309","oa_17","39_unseen","Makler",NA,"n","n",1,2860,4,2,""
"1310","oa_17","2_unseen","Technik",NA,"n","n",1,2850,4,2,""
"1311","oa_17","18_expected","Orchester","expected","j","j",1,2097,4,2,""
"1312","oa_17","37_unseen","Smaragd",NA,"n","n",1,1654,4,2,""
"1313","oa_17","45_unexpected","Antwort","unexpected","j","n",0,6804,4,2,""
"1314","oa_17","10_unseen","Zwerge",NA,"n","n",1,17180,4,2,""
"1315","oa_17","17_unseen","Brüder",NA,"n","j",0,4954,4,2,""
"1316","oa_17","7_unexpected","Wagen","unexpected","j","j",1,7093,4,2,""
"1317","oa_17","37_unexpected","Waffe","unexpected","j","n",0,4508,4,2,""
"1318","oa_17","40_unseen","Türke",NA,"n","n",1,2681,4,2,""
"1319","oa_17","29_unseen","Materie",NA,"n","n",1,3798,4,2,""
"1320","oa_17","49_expected","Paket","expected","j","n",0,11679,4,2,""
"1321","oa_17","17_unexpected","Herausforderung","unexpected","j","n",0,12791,4,2,""
"1322","oa_17","25_unexpected","Wappen","unexpected","j","n",0,3515,4,2,""
"1323","oa_17","43_unexpected","Gatter","unexpected","j","j",1,4935,4,2,""
"1324","oa_17","13_unseen","Frosch",NA,"n","n",1,2411,4,2,""
"1325","oa_17","3_unseen","Lippen",NA,"n","j",0,7994,4,2,""
"1326","oa_17","35_unexpected","Mund","unexpected","j","j",1,3941,4,2,""
"1327","oa_17","33_unseen","Weste",NA,"n","n",1,4584,4,2,""
"1328","oa_17","16_unseen","Antarktis",NA,"n","n",1,3274,4,2,""
"1329","oa_17","25_unseen","Einzelkind",NA,"n","n",1,3696,4,2,""
"1330","oa_17","28_unseen","Verschluss",NA,"n","n",1,7029,4,2,""
"1331","oa_17","31_unexpected","Watte","unexpected","j","j",1,1670,4,2,""
"1332","oa_17","19_unseen","Bombe",NA,"n","n",1,2267,4,2,""
"1333","oa_17","2_expected","Auto","expected","j","j",1,7408,4,2,""
"1334","oa_17","12_unseen","Wunsch",NA,"n","n",1,4210,4,2,""
"1335","oa_17","36_expected","Sauna","expected","j","j",1,1963,4,2,""
"1336","oa_17","16_expected","Schloss","expected","j","n",0,4797,4,2,""
"1337","oa_17","10_expected","Band","expected","j","n",0,6494,4,2,""
"1338","oa_17","8_unseen","Schutt",NA,"n","n",1,2541,4,2,""
"1339","oa_17","24_unseen","Speisesaal",NA,"n","n",1,6304,4,2,""
"1340","oa_17","1_unexpected","Schlafzimmer","unexpected","j","j",1,3644,4,2,""
"1341","oa_17","27_unseen","Bildschirm",NA,"n","n",1,5147,4,2,""
"1342","oa_17","27_unexpected","Platte","unexpected","j","n",0,5383,4,2,""
"1343","oa_17","28_expected","Briefkasten","expected","j","n",0,4609,4,2,""
"1344","oa_17","20_unseen","Wüste",NA,"n","j",0,9617,4,2,""
"1345","oa_17","9_unseen","Sekunde",NA,"n","n",1,3460,4,2,""
"1346","oa_17","24_expected","Wald","expected","j","n",0,7410,4,2,""
"1347","oa_17","35_unseen","Mozart",NA,"n","n",1,2836,4,2,""
"1348","oa_17","18_unseen","Pfadfinder",NA,"n","n",1,2131,4,2,""
"1349","oa_17","15_unexpected","Untermieterin","unexpected","j","j",1,1710,4,2,""
"1350","oa_17","30_expected","Polizei","expected","j","j",1,3130,4,2,""
"1351","oa_17","34_unseen","Hypnose",NA,"n","n",1,1966,4,2,""
"1352","oa_17","22_expected","Kühlschrank","expected","j","j",1,3039,4,2,""
"1353","oa_17","22_unseen","Pfanne",NA,"n","n",1,5630,4,2,""
"1354","oa_17","38_unseen","Felsen",NA,"n","n",1,7085,4,2,""
"1355","oa_17","21_unexpected","Offizier","unexpected","j","j",1,2516,4,2,""
"1356","oa_17","31_unseen","Salami",NA,"n","n",1,2239,4,2,""
"1357","oa_17","26_unseen","Märchen",NA,"n","n",1,7566,4,2,""
"1358","oa_17","47_expected","Tür","expected","j","j",1,4897,4,2,""
"1359","oa_17","41_unexpected","Bock","unexpected","j","j",1,3175,4,2,""
"1360","oa_17","21_unseen","Zigaretten",NA,"n","n",1,5512,4,2,""
"1361","oa_18","11_expected","Müll","expected","j","j",1,3136,1,1,""
"1362","oa_18","40_unexpected","Vogel","unexpected","j","j",1,3883,1,1,""
"1363","oa_18","23_expected","Zug","expected","j","j",1,11993,1,1,""
"1364","oa_18","38_unseen","Felsen",NA,"n","n",1,2084,1,1,""
"1365","oa_18","9_unseen","Sekunde",NA,"n","n",1,2321,1,1,""
"1366","oa_18","12_unseen","Wunsch",NA,"n","n",1,1732,1,1,""
"1367","oa_18","33_unseen","Weste",NA,"n","n",1,1879,1,1,""
"1368","oa_18","30_unexpected","Geschäft","unexpected","j","n",0,3180,1,1,""
"1369","oa_18","3_expected","Tür","expected","j","n",0,3886,1,1,""
"1370","oa_18","25_expected","Flagge","expected","j","j",1,3227,1,1,""
"1371","oa_18","43_expected","Stall","expected","j","j",1,6651,1,1,""
"1372","oa_18","35_unseen","Mozart",NA,"n","n",1,2299,1,1,""
"1373","oa_18","12_unexpected","Bart","unexpected","j","j",1,2879,1,1,""
"1374","oa_18","17_unseen","Brüder",NA,"n","n",1,1660,1,1,""
"1375","oa_18","40_unseen","Türke",NA,"n","n",1,3265,1,1,""
"1376","oa_18","1_unseen","Käsekuchen",NA,"n","n",1,2527,1,1,""
"1377","oa_18","49_unexpected","Umschlag","unexpected","j","j",1,5891,1,1,""
"1378","oa_18","32_unseen","Buchstaben",NA,"n","n",1,3105,1,1,""
"1379","oa_18","25_unseen","Einzelkind",NA,"n","n",1,2198,1,1,""
"1380","oa_18","31_unseen","Salami",NA,"n","n",1,1494,1,1,""
"1381","oa_18","22_unexpected","Badewanne","unexpected","j","j",1,2258,1,1,""
"1382","oa_18","23_unseen","Röhre",NA,"n","n",1,2233,1,1,""
"1383","oa_18","24_unexpected","Gegend","unexpected","j","j",1,3863,1,1,""
"1384","oa_18","14_unexpected","Weihnachtsmann","unexpected","j","n",0,1941,1,1,""
"1385","oa_18","4_unseen","Unterricht",NA,"n","n",1,3103,1,1,""
"1386","oa_18","34_unexpected","Hotelzimmer","unexpected","j","j",1,3628,1,1,""
"1387","oa_18","17_expected","Rätsel","expected","j","j",1,3604,1,1,""
"1388","oa_18","10_unexpected","Rose","unexpected","j","n",0,1708,1,1,""
"1389","oa_18","14_unseen","Fahrzeuge",NA,"n","n",1,9992,1,1,""
"1390","oa_18","44_unexpected","Vorhang","unexpected","j","n",0,5916,1,1,""
"1391","oa_18","20_unseen","Wüste",NA,"n","n",1,2785,1,1,""
"1392","oa_18","4_unexpected","Bauch","unexpected","j","j",1,1730,1,1,""
"1393","oa_18","13_unseen","Frosch",NA,"n","n",1,6700,1,1,""
"1394","oa_18","26_unexpected","Ratte","unexpected","j","j",1,2562,1,1,""
"1395","oa_18","38_unexpected","Computer","unexpected","j","j",1,4628,1,1,""
"1396","oa_18","31_expected","Teig","expected","j","j",1,6109,1,1,""
"1397","oa_18","47_unexpected","Fensterrahmen","unexpected","j","j",1,2818,1,1,""
"1398","oa_18","10_unseen","Zwerge",NA,"n","n",1,1778,1,1,""
"1399","oa_18","8_unexpected","Osten","unexpected","j","n",0,4179,1,1,""
"1400","oa_18","9_expected","Ziel","expected","j","n",0,4910,1,1,""
"1401","oa_18","5_unseen","Kopfgeld",NA,"n","n",1,1691,1,1,""
"1402","oa_18","15_unseen","Künstlerin",NA,"n","n",1,2319,1,1,""
"1403","oa_18","39_expected","Apotheke","expected","j","j",1,3098,1,1,""
"1404","oa_18","35_expected","Nase","expected","j","n",0,4174,1,1,""
"1405","oa_18","27_unseen","Bildschirm",NA,"n","n",1,3977,1,1,""
"1406","oa_18","7_expected","Schiff","expected","j","n",0,2243,1,1,""
"1407","oa_18","26_unseen","Märchen",NA,"n","n",1,3922,1,1,""
"1408","oa_18","19_unseen","Bombe",NA,"n","n",1,1438,1,1,""
"1409","oa_18","27_expected","Herd","expected","j","j",1,2140,1,1,""
"1410","oa_18","16_unseen","Antarktis",NA,"n","n",1,1335,1,1,""
"1411","oa_18","29_expected","Geheimnis","expected","j","n",0,4082,1,1,""
"1412","oa_18","7_unseen","Zeichnung",NA,"n","n",1,5111,1,1,""
"1413","oa_18","6_unseen","Gipfel",NA,"n","n",1,3355,1,1,""
"1414","oa_18","30_unseen","Toaster",NA,"n","n",1,2174,1,1,""
"1415","oa_18","8_unseen","Schutt",NA,"n","n",1,1479,1,1,""
"1416","oa_18","36_unexpected","Salon","unexpected","j","j",1,2509,1,1,""
"1417","oa_18","11_unseen","Zuneigung",NA,"n","n",1,2793,1,1,""
"1418","oa_18","16_unexpected","Bus","unexpected","j","n",0,6594,1,1,""
"1419","oa_18","19_expected","Fenster","expected","j","j",1,1988,1,1,""
"1420","oa_18","39_unseen","Makler",NA,"n","n",1,1621,1,1,""
"1421","oa_18","41_expected","Kühe","expected","j","j",1,1612,1,1,""
"1422","oa_18","2_unexpected","Gruppe","unexpected","j","j",1,4772,1,1,""
"1423","oa_18","42_unexpected","Decke","unexpected","j","j",1,1639,1,1,""
"1424","oa_18","21_expected","Wunde","expected","j","j",1,3308,1,1,""
"1425","oa_18","37_unseen","Smaragd",NA,"n","n",1,1017,1,1,""
"1426","oa_18","45_expected","Ja-Wort","expected","j","n",0,2552,1,1,""
"1427","oa_18","28_unseen","Verschluss",NA,"n","n",1,2706,1,1,""
"1428","oa_18","21_unseen","Zigaretten",NA,"n","n",1,1391,1,1,""
"1429","oa_18","3_unseen","Lippen",NA,"n","n",1,1799,1,1,""
"1430","oa_18","36_unseen","Schande",NA,"n","n",1,1871,1,1,""
"1431","oa_18","20_unexpected","Ausrüstung","unexpected","j","j",1,2725,1,1,""
"1432","oa_18","15_expected","Schlüsseldienst","expected","j","j",1,1800,1,1,""
"1433","oa_18","24_unseen","Speisesaal",NA,"n","n",1,3664,1,1,""
"1434","oa_18","22_unseen","Pfanne",NA,"n","j",0,2182,1,1,""
"1435","oa_18","29_unseen","Materie",NA,"n","n",1,1807,1,1,""
"1436","oa_18","18_unseen","Pfadfinder",NA,"n","n",1,2175,1,1,""
"1437","oa_18","33_expected","Sonne","expected","j","j",1,1768,1,1,""
"1438","oa_18","2_unseen","Technik",NA,"n","n",1,3617,1,1,""
"1439","oa_18","48_expected","Wand","expected","j","n",0,3185,1,1,""
"1440","oa_18","34_unseen","Hypnose",NA,"n","n",1,2562,1,1,""
"1441","oa_19","13_unexpected","Couch","unexpected","j","j",1,2934,3,2,"XXXX"
"1442","oa_19","14_unseen","Fahrzeuge",NA,"n","j",0,2953,3,2,"XXXX"
"1443","oa_19","5_unexpected","Grundstück","unexpected","j","n",0,1916,3,2,"XXXX"
"1444","oa_19","7_unseen","Zeichnung",NA,"n","n",1,2463,3,2,"XXXX"
"1445","oa_19","48_unexpected","Dachboden","unexpected","j","j",1,2141,3,2,"XXXX"
"1446","oa_19","11_unseen","Zuneigung",NA,"n","n",1,2160,3,2,"XXXX"
"1447","oa_19","19_unexpected","Klappe","unexpected","j","n",0,1874,3,2,"XXXX"
"1448","oa_19","4_unseen","Unterricht",NA,"n","n",1,2775,3,2,"XXXX"
"1449","oa_19","42_expected","Boden","expected","j","j",1,1968,3,2,"XXXX"
"1450","oa_19","36_unseen","Schande",NA,"n","n",1,1978,3,2,"XXXX"
"1451","oa_19","40_expected","Affen","expected","j","j",1,2683,3,2,"XXXX"
"1452","oa_19","6_unseen","Gipfel",NA,"n","n",1,3056,3,2,"XXXX"
"1453","oa_19","39_unexpected","Hospital","unexpected","j","j",1,3255,3,2,"XXXX"
"1454","oa_19","3_unexpected","Haus","unexpected","j","j",1,1749,3,2,"XXXX"
"1455","oa_19","30_unseen","Toaster",NA,"n","n",1,1999,3,2,"XXXX"
"1456","oa_19","20_expected","Fahrrad","expected","j","n",0,3055,3,2,"XXXX"
"1457","oa_19","32_unseen","Buchstaben",NA,"n","n",1,2206,3,2,"XXXX"
"1458","oa_19","4_expected","Zähne","expected","j","n",0,2750,3,2,"XXXX"
"1459","oa_19","5_unseen","Kopfgeld",NA,"n","n",1,1312,3,2,"XXXX"
"1460","oa_19","9_unexpected","Menge","unexpected","j","n",0,1524,3,2,"XXXX"
"1461","oa_19","8_expected","Berge","expected","j","j",1,1927,3,2,"XXXX"
"1462","oa_19","15_unseen","Künstlerin",NA,"n","n",1,2139,3,2,"XXXX"
"1463","oa_19","6_expected","Tisch","expected","j","j",1,2660,3,2,"XXXX"
"1464","oa_19","34_expected","Bäckerei","expected","j","j",1,1579,3,2,"XXXX"
"1465","oa_19","1_unseen","Käsekuchen",NA,"n","n",1,2828,3,2,"XXXX"
"1466","oa_19","38_expected","Licht","expected","j","n",0,3652,3,2,"XXXX"
"1467","oa_19","23_unseen","Röhre",NA,"n","n",1,1954,3,2,"XXXX"
"1468","oa_19","14_expected","Ferien","expected","j","j",1,1733,3,2,"XXXX"
"1469","oa_19","39_unseen","Makler",NA,"n","n",1,3463,3,2,"XXXX"
"1470","oa_19","2_unseen","Technik",NA,"n","n",1,2862,3,2,"XXXX"
"1471","oa_19","18_expected","Orchester","expected","j","j",1,1860,3,2,"XXXX"
"1472","oa_19","37_unseen","Smaragd",NA,"n","n",1,2394,3,2,"XXXX"
"1473","oa_19","45_unexpected","Antwort","unexpected","j","j",1,2771,3,2,"XXXX"
"1474","oa_19","10_unseen","Zwerge",NA,"n","n",1,3381,3,2,"XXXX"
"1475","oa_19","17_unseen","Brüder",NA,"n","n",1,3670,3,2,"XXXX"
"1476","oa_19","7_unexpected","Wagen","unexpected","j","j",1,2108,3,2,"XXXX"
"1477","oa_19","37_unexpected","Waffe","unexpected","j","n",0,3112,3,2,"XXXX"
"1478","oa_19","40_unseen","Türke",NA,"n","n",1,1428,3,2,"XXXX"
"1479","oa_19","29_unseen","Materie",NA,"n","n",1,1779,3,2,"XXXX"
"1480","oa_19","49_expected","Paket","expected","j","n",0,2180,3,2,"XXXX"
"1481","oa_19","17_unexpected","Herausforderung","unexpected","j","n",0,1733,3,2,"XXXX"
"1482","oa_19","25_unexpected","Wappen","unexpected","j","n",0,2848,3,2,"XXXX"
"1483","oa_19","43_unexpected","Gatter","unexpected","j","j",1,2246,3,2,"XXXX"
"1484","oa_19","13_unseen","Frosch",NA,"n","n",1,3061,3,2,"XXXX"
"1485","oa_19","3_unseen","Lippen",NA,"n","n",1,1467,3,2,"XXXX"
"1486","oa_19","35_unexpected","Mund","unexpected","j","j",1,2201,3,2,"XXXX"
"1487","oa_19","33_unseen","Weste",NA,"n","n",1,3473,3,2,"XXXX"
"1488","oa_19","16_unseen","Antarktis",NA,"n","n",1,1663,3,2,"XXXX"
"1489","oa_19","25_unseen","Einzelkind",NA,"n","n",1,1709,3,2,"XXXX"
"1490","oa_19","28_unseen","Verschluss",NA,"n","n",1,1865,3,2,"XXXX"
"1491","oa_19","31_unexpected","Watte","unexpected","j","n",0,1302,3,2,"XXXX"
"1492","oa_19","19_unseen","Bombe",NA,"n","n",1,1362,3,2,"XXXX"
"1493","oa_19","2_expected","Auto","expected","j","j",1,2116,3,2,"XXXX"
"1494","oa_19","12_unseen","Wunsch",NA,"n","j",0,1559,3,2,"XXXX"
"1495","oa_19","36_expected","Sauna","expected","j","n",0,2904,3,2,"XXXX"
"1496","oa_19","16_expected","Schloss","expected","j","j",1,2837,3,2,"XXXX"
"1497","oa_19","10_expected","Band","expected","j","j",1,1772,3,2,"XXXX"
"1498","oa_19","8_unseen","Schutt",NA,"n","n",1,2861,3,2,"XXXX"
"1499","oa_19","24_unseen","Speisesaal",NA,"n","n",1,1771,3,2,"XXXX"
"1500","oa_19","1_unexpected","Schlafzimmer","unexpected","j","n",0,2477,3,2,"XXXX"
"1501","oa_19","27_unseen","Bildschirm",NA,"n","j",0,3522,3,2,"XXXX"
"1502","oa_19","27_unexpected","Platte","unexpected","j","j",1,1822,3,2,"XXXX"
"1503","oa_19","28_expected","Briefkasten","expected","j","j",1,3918,3,2,"XXXX"
"1504","oa_19","20_unseen","Wüste",NA,"n","j",0,2130,3,2,"XXXX"
"1505","oa_19","9_unseen","Sekunde",NA,"n","n",1,2101,3,2,"XXXX"
"1506","oa_19","24_expected","Wald","expected","j","j",1,1913,3,2,"XXXX"
"1507","oa_19","35_unseen","Mozart",NA,"n","n",1,2629,3,2,"XXXX"
"1508","oa_19","18_unseen","Pfadfinder",NA,"n","n",1,2301,3,2,"XXXX"
"1509","oa_19","15_unexpected","Untermieterin","unexpected","j","n",0,1464,3,2,"XXXX"
"1510","oa_19","30_expected","Polizei","expected","j","j",1,1773,3,2,"XXXX"
"1511","oa_19","34_unseen","Hypnose",NA,"n","n",1,1623,3,2,"XXXX"
"1512","oa_19","22_expected","Kühlschrank","expected","j","j",1,2654,3,2,"XXXX"
"1513","oa_19","22_unseen","Pfanne",NA,"n","n",1,2308,3,2,"XXXX"
"1514","oa_19","38_unseen","Felsen",NA,"n","n",1,3057,3,2,"XXXX"
"1515","oa_19","21_unexpected","Offizier","unexpected","j","n",0,1079,3,2,"XXXX"
"1516","oa_19","31_unseen","Salami",NA,"n","n",1,1084,3,2,"XXXX"
"1517","oa_19","26_unseen","Märchen",NA,"n","j",0,2080,3,2,"XXXX"
"1518","oa_19","47_expected","Tür","expected","j","n",0,2829,3,2,"XXXX"
"1519","oa_19","41_unexpected","Bock","unexpected","j","n",0,3517,3,2,"XXXX"
"1520","oa_19","21_unseen","Zigaretten",NA,"n","n",1,1433,3,2,"XXXX"
"1521","oa_20","13_unexpected","Couch","unexpected","j","n",0,5234,2,2,""
"1522","oa_20","14_unseen","Fahrzeuge",NA,"n","n",1,3594,2,2,""
"1523","oa_20","5_unexpected","Grundstück","unexpected","j","n",0,3827,2,2,""
"1524","oa_20","7_unseen","Zeichnung",NA,"n","n",1,1987,2,2,""
"1525","oa_20","48_unexpected","Dachboden","unexpected","j","n",0,5428,2,2,""
"1526","oa_20","11_unseen","Zuneigung",NA,"n","n",1,1644,2,2,""
"1527","oa_20","19_unexpected","Klappe","unexpected","j","n",0,1674,2,2,""
"1528","oa_20","4_unseen","Unterricht",NA,"n","j",0,3856,2,2,""
"1529","oa_20","42_expected","Boden","expected","j","j",1,2046,2,2,""
"1530","oa_20","36_unseen","Schande",NA,"n","n",1,1925,2,2,""
"1531","oa_20","40_expected","Affen","expected","j","j",1,1801,2,2,""
"1532","oa_20","6_unseen","Gipfel",NA,"n","j",0,4217,2,2,""
"1533","oa_20","39_unexpected","Hospital","unexpected","j","j",1,1681,2,2,""
"1534","oa_20","3_unexpected","Haus","unexpected","j","j",1,1405,2,2,""
"1535","oa_20","30_unseen","Toaster",NA,"n","n",1,1901,2,2,""
"1536","oa_20","20_expected","Fahrrad","expected","j","j",1,1305,2,2,""
"1537","oa_20","32_unseen","Buchstaben",NA,"n","n",1,2933,2,2,""
"1538","oa_20","4_expected","Zähne","expected","j","j",1,2648,2,2,""
"1539","oa_20","5_unseen","Kopfgeld",NA,"n","n",1,2071,2,2,""
"1540","oa_20","9_unexpected","Menge","unexpected","j","j",1,2724,2,2,""
"1541","oa_20","8_expected","Berge","expected","j","j",1,1552,2,2,""
"1542","oa_20","15_unseen","Künstlerin",NA,"n","n",1,2234,2,2,""
"1543","oa_20","6_expected","Tisch","expected","j","j",1,1416,2,2,""
"1544","oa_20","34_expected","Bäckerei","expected","j","j",1,1360,2,2,""
"1545","oa_20","1_unseen","Käsekuchen",NA,"n","n",1,1770,2,2,""
"1546","oa_20","38_expected","Licht","expected","j","j",1,1843,2,2,""
"1547","oa_20","23_unseen","Röhre",NA,"n","n",1,1706,2,2,""
"1548","oa_20","14_expected","Ferien","expected","j","j",1,1429,2,2,""
"1549","oa_20","39_unseen","Makler",NA,"n","n",1,2580,2,2,""
"1550","oa_20","2_unseen","Technik",NA,"n","n",1,3517,2,2,""
"1551","oa_20","18_expected","Orchester","expected","j","j",1,1721,2,2,""
"1552","oa_20","37_unseen","Smaragd",NA,"n","n",1,4485,2,2,""
"1553","oa_20","45_unexpected","Antwort","unexpected","j","j",1,2434,2,2,""
"1554","oa_20","10_unseen","Zwerge",NA,"n","n",1,5993,2,2,""
"1555","oa_20","17_unseen","Brüder",NA,"n","j",0,3555,2,2,""
"1556","oa_20","7_unexpected","Wagen","unexpected","j","j",1,1542,2,2,""
"1557","oa_20","37_unexpected","Waffe","unexpected","j","j",1,2449,2,2,""
"1558","oa_20","40_unseen","Türke",NA,"n","n",1,1767,2,2,""
"1559","oa_20","29_unseen","Materie",NA,"n","n",1,1184,2,2,""
"1560","oa_20","49_expected","Paket","expected","j","j",1,1377,2,2,""
"1561","oa_20","17_unexpected","Herausforderung","unexpected","j","n",0,1842,2,2,""
"1562","oa_20","25_unexpected","Wappen","unexpected","j","n",0,5200,2,2,""
"1563","oa_20","43_unexpected","Gatter","unexpected","j","n",0,1866,2,2,""
"1564","oa_20","13_unseen","Frosch",NA,"n","n",1,2383,2,2,""
